期号,日期,中奖号码 1,2,3,4,5,强力球,上期出现号码,小,大,单数,双数,1-10,11-20,21-30,31-40,41-50,51-60,61-70,一奖 中奖注数,一奖 每注奖金,二奖 中奖注数,二奖 每注奖金,三奖 中奖注数,三奖 每注奖金,四奖 中奖注数,四奖 每注奖金,五奖 中奖注数,五奖 每注奖金,六奖 中奖注数,六奖 每注奖金,七奖 中奖注数,七奖 每注奖金,八奖 中奖注数,八奖 每注奖金,九奖 中奖注数,九奖 每注奖金
07/29/2017,2017-07-29,1,28,40,45,48,12,,2,3,2,3,1,0,1,1,2,0,0,0,0.00,0,0.00,17,50000.00,408,100.00,1138,100.00,24642,7.00,28374,7.00,192741,4.00,460714,4.00
07/26/2017,2017-07-26,7,19,21,42,69,12,,3,2,4,1,1,1,1,0,1,0,1,0,0.00,3,1000000.00,13,50000.00,432,100.00,1172,100.00,23646,7.00,30061,7.00,170821,4.00,391057,4.00
07/22/2017,2017-07-22,5,32,44,53,60,9,,2,3,2,3,1,0,0,1,1,2,0,0,0.00,2,1000000.00,12,50000.00,315,100.00,1010,100.00,19857,7.00,21676,7.00,150783,4.00,365030,4.00
07/19/2017,2017-07-19,50,51,59,61,63,4,63,0,5,4,1,0,0,0,0,1,2,2,0,0.00,0,0.00,18,50000.00,317,100.00,722,100.00,15487,7.00,18545,7.00,125727,4.00,358712,4.00
07/15/2017,2017-07-15,9,40,63,64,66,17,,1,4,2,3,1,0,0,1,0,0,3,0,0.00,0,0.00,10,50000.00,306,100.00,707,100.00,15367,7.00,17708,7.00,127186,4.00,325403,4.00
07/12/2017,2017-07-12,1,2,18,23,61,9,,4,1,3,2,2,1,1,0,0,0,1,0,0.00,1,1000000.00,17,50000.00,351,100.00,945,100.00,19579,7.00,22712,7.00,142998,4.00,325165,4.00
07/08/2017,2017-07-08,8,10,29,40,59,26,,3,2,2,3,2,0,1,1,0,1,0,0,0.00,1,1000000.00,16,50000.00,350,100.00,973,100.00,19900,7.00,23517,7.00,143839,4.00,324724,4.00
07/05/2017,2017-07-05,4,9,16,54,68,21,,3,2,1,4,2,1,0,0,0,1,1,0,0.00,0,0.00,12,50000.00,283,100.00,729,100.00,14980,7.00,18326,7.00,110933,4.00,255552,4.00
07/01/2017,2017-07-01,19,42,45,48,53,16,53,1,4,3,2,0,1,0,0,3,1,0,0,0.00,1,1000000.00,10,50000.00,285,100.00,741,100.00,15245,7.00,19234,7.00,117069,4.00,285266,4.00
06/28/2017,2017-06-28,29,37,46,53,68,8,,1,4,3,2,0,0,1,1,1,1,1,0,0.00,0,0.00,7,50000.00,205,100.00,488,100.00,10889,7.00,12572,7.00,88364,4.00,232062,4.00
06/24/2017,2017-06-24,10,22,32,36,58,10,,3,2,0,5,1,0,1,2,0,1,0,0,0.00,2,1000000.00,7,50000.00,281,100.00,803,100.00,15475,7.00,17454,7.00,118740,4.00,276808,4.00
06/21/2017,2017-06-21,14,46,61,65,68,13,,1,4,2,3,0,1,0,0,1,0,3,0,0.00,1,1000000.00,9,50000.00,186,100.00,511,100.00,11003,7.00,12239,7.00,93847,4.00,274902,4.00
06/17/2017,2017-06-17,10,13,32,53,62,21,,3,2,2,3,1,1,0,1,0,1,1,0,0.00,1,1000000.00,8,50000.00,266,100.00,593,100.00,13516,7.00,16407,7.00,104549,4.00,246541,4.00
06/14/2017,2017-06-14,5,22,43,57,63,24,,2,3,4,1,1,0,1,0,1,1,1,0,0.00,0,0.00,3,50000.00,212,100.00,494,100.00,11252,7.00,13925,7.00,90923,4.00,222345,4.00
06/10/2017,2017-06-10,20,26,32,38,58,3,,3,2,0,5,0,1,1,2,0,1,0,1,435000000.00,3,1000000.00,65,50000.00,1887,100.00,3863,100.00,80425,7.00,97286,7.00,631158,4.00,1546199,4.00
06/07/2017,2017-06-07,5,21,57,66,69,13,21,2,3,4,1,1,0,1,0,0,1,2,0,0.00,3,1000000.00,36,50000.00,878,100.00,2570,100.00,54553,7.00,61404,7.00,431576,4.00,1046865,4.00
06/03/2017,2017-06-03,3,9,21,41,54,25,,3,2,4,1,2,0,1,0,1,1,0,0,0.00,3,1000000.00,33,50000.00,1027,100.00,2386,100.00,48166,7.00,62761,7.00,351844,4.00,814315,4.00
05/31/2017,2017-05-31,4,33,39,46,60,6,,2,3,2,3,1,0,0,2,1,1,0,0,0.00,0,0.00,18,50000.00,537,100.00,1477,100.00,30369,7.00,36459,7.00,243200,4.00,587333,4.00
05/27/2017,2017-05-27,5,10,28,55,67,9,28,3,2,3,2,2,0,1,0,0,1,1,0,0.00,3,1000000.00,27,50000.00,498,100.00,1460,100.00,29163,7.00,34578,7.00,217695,4.00,514190,4.00
05/24/2017,2017-05-24,28,32,33,38,62,15,,3,2,1,4,0,0,1,3,0,0,1,0,0.00,1,1000000.00,16,50000.00,424,100.00,1070,100.00,22342,7.00,26922,7.00,177150,4.00,433284,4.00
05/20/2017,2017-05-20,5,22,45,47,54,3,45,2,3,3,2,1,0,1,0,2,1,0,0,0.00,2,1000000.00,26,50000.00,524,100.00,1351,100.00,27985,7.00,33003,7.00,217731,4.00,516130,4.00
05/17/2017,2017-05-17,4,11,39,45,48,9,,2,3,3,2,1,1,0,1,2,0,0,0,0.00,1,1000000.00,17,50000.00,476,100.00,1196,100.00,26662,7.00,30199,7.00,200040,4.00,460352,4.00
05/13/2017,2017-05-13,17,20,32,63,68,19,,3,2,2,3,0,2,0,1,0,0,2,0,0.00,3,1000000.00,14,50000.00,383,100.00,987,100.00,20833,7.00,25227,7.00,166016,4.00,411894,4.00
05/10/2017,2017-05-10,29,31,46,56,62,8,31,2,3,2,3,0,0,1,1,1,1,1,0,0.00,3,1000000.00,19,50000.00,310,100.00,958,100.00,18744,7.00,21377,7.00,150560,4.00,382328,4.00
05/06/2017,2017-05-06,11,21,31,41,59,21,59,3,2,5,0,0,1,1,1,1,1,0,0,0.00,4,1000000.00,50,50000.00,886,100.00,1053,100.00,20286,7.00,26534,7.00,151492,4.00,351859,4.00
05/03/2017,2017-05-03,17,18,49,59,66,9,,2,3,3,2,0,2,0,0,1,1,1,0,0.00,1,1000000.00,11,50000.00,299,100.00,734,100.00,17213,7.00,18998,7.00,139502,4.00,342021,4.00
04/29/2017,2017-04-29,22,23,24,45,62,5,,3,2,2,3,0,0,3,0,1,0,1,0,0.00,1,1000000.00,5,50000.00,293,100.00,909,100.00,19021,7.00,20540,7.00,148404,4.00,345439,4.00
04/26/2017,2017-04-26,1,15,18,26,51,26,,4,1,3,2,1,2,1,0,0,1,0,0,0.00,3,1000000.00,20,50000.00,345,100.00,999,100.00,18766,7.00,21807,7.00,133762,4.00,299256,4.00
04/22/2017,2017-04-22,21,39,41,48,63,6,,1,4,4,1,0,0,1,1,2,0,1,0,0.00,1,1000000.00,16,50000.00,243,100.00,659,100.00,12798,7.00,14879,7.00,102504,4.00,261765,4.00
04/19/2017,2017-04-19,1,19,37,40,52,15,,2,3,3,2,1,1,0,2,0,1,0,0,0.00,1,1000000.00,6,50000.00,261,100.00,629,100.00,13307,7.00,16700,7.00,103171,4.00,243766,4.00
04/15/2017,2017-04-15,5,22,26,45,61,13,61,3,2,3,2,1,0,2,0,1,0,1,0,0.00,0,0.00,15,50000.00,239,100.00,773,100.00,16374,7.00,17882,7.00,125573,4.00,295052,4.00
04/12/2017,2017-04-12,8,14,61,63,68,24,,2,3,2,3,1,1,0,0,0,0,3,0,0.00,1,1000000.00,7,50000.00,181,100.00,428,100.00,9968,7.00,11073,7.00,80221,4.00,198649,4.00
04/08/2017,2017-04-08,23,36,51,53,60,15,53,1,4,3,2,0,0,1,1,0,3,0,0,0.00,0,0.00,10,50000.00,237,100.00,576,100.00,12355,7.00,14301,7.00,99962,4.00,256902,4.00
04/05/2017,2017-04-05,8,20,46,53,54,13,,2,3,1,4,1,1,0,0,1,2,0,0,0.00,2,1000000.00,7,50000.00,198,100.00,601,100.00,12709,7.00,13297,7.00,102143,4.00,246536,4.00
04/01/2017,2017-04-01,9,32,36,44,65,1,36,2,3,2,3,1,0,0,2,1,0,1,1,60000000.00,1,1000000.00,7,50000.00,281,100.00,581,100.00,12702,7.00,16010,7.00,101061,4.00,246803,4.00
03/29/2017,2017-03-29,8,15,31,36,62,11,31,3,2,2,3,1,1,0,2,0,0,1,0,0.00,1,1000000.00,9,50000.00,157,100.00,551,100.00,11639,7.00,12901,7.00,90946,4.00,215997,4.00
03/25/2017,2017-03-25,18,31,32,45,48,16,,3,2,2,3,0,1,0,2,2,0,0,0,0.00,0,0.00,15,50000.00,254,100.00,657,100.00,13140,7.00,16997,7.00,100998,4.00,245371,4.00
03/22/2017,2017-03-22,2,9,27,29,42,9,,4,1,3,2,2,0,2,0,1,0,0,1,155000000.00,2,1000000.00,32,50000.00,555,100.00,1340,100.00,23504,7.00,30105,7.00,153819,4.00,337993,4.00
03/18/2017,2017-03-18,13,25,44,54,67,5,,2,3,3,2,0,1,1,0,1,1,1,0,0.00,2,1000000.00,12,50000.00,350,100.00,892,100.00,19990,7.00,22891,7.00,156693,4.00,385299,4.00
03/15/2017,2017-03-15,16,30,41,48,53,16,41,2,3,2,3,0,1,1,0,2,1,0,0,0.00,1,1000000.00,7,50000.00,321,100.00,817,100.00,15905,7.00,19220,7.00,121427,4.00,290478,4.00
03/11/2017,2017-03-11,1,26,41,50,57,11,,2,3,3,2,1,0,1,0,2,1,0,0,0.00,0,0.00,6,50000.00,295,100.00,853,100.00,18289,7.00,19841,7.00,148220,4.00,364029,4.00
03/08/2017,2017-03-08,23,33,42,46,59,4,,2,3,3,2,0,0,1,1,2,1,0,0,0.00,0,0.00,11,50000.00,262,100.00,622,100.00,14474,7.00,16994,7.00,112838,4.00,284019,4.00
03/04/2017,2017-03-04,2,18,19,22,63,19,,4,1,2,3,1,2,1,0,0,0,1,0,0.00,1,1000000.00,13,50000.00,348,100.00,884,100.00,16935,7.00,22304,7.00,123438,4.00,283481,4.00
03/01/2017,2017-03-01,10,16,40,52,55,17,,2,3,1,4,1,1,0,1,0,2,0,0,0.00,0,0.00,11,50000.00,232,100.00,656,100.00,14320,7.00,16786,7.00,107612,4.00,259669,4.00
02/25/2017,2017-02-25,6,32,47,62,65,19,,2,3,2,3,1,0,0,1,1,0,2,0,0.00,1,1000000.00,12,50000.00,264,100.00,647,100.00,13688,7.00,16104,7.00,112366,4.00,282323,4.00
02/22/2017,2017-02-22,10,13,28,52,61,2,,3,2,2,3,1,1,1,0,0,1,1,1,435300000.00,6,1000000.00,71,50000.00,1693,100.00,4639,100.00,92751,7.00,112588,7.00,702454,4.00,1654700,4.00
02/18/2017,2017-02-18,3,7,9,31,33,20,33,5,0,5,0,3,0,0,2,0,0,0,0,0.00,6,1000000.00,55,50000.00,1705,100.00,3007,100.00,53790,7.00,89832,7.00,379052,4.00,875142,4.00
02/15/2017,2017-02-15,5,28,33,38,42,19,5,3,2,2,3,1,0,1,2,1,0,0,0,0.00,5,1000000.00,27,50000.00,850,100.00,1893,100.00,40905,7.00,50475,7.00,309345,4.00,733993,4.00
02/11/2017,2017-02-11,5,9,17,37,64,2,,3,2,4,1,2,1,0,1,0,0,1,0,0.00,1,1000000.00,23,50000.00,695,100.00,1708,100.00,34937,7.00,44138,7.00,254847,4.00,588558,4.00
02/08/2017,2017-02-08,14,20,42,49,66,5,,2,3,1,4,0,2,0,0,2,0,1,0,0.00,3,1000000.00,19,50000.00,508,100.00,1297,100.00,29165,7.00,33027,7.00,231481,4.00,573855,4.00
02/04/2017,2017-02-04,6,13,16,17,52,25,,4,1,2,3,1,3,0,0,0,1,0,0,0.00,1,1000000.00,19,50000.00,586,100.00,1649,100.00,31326,7.00,39998,7.00,223448,4.00,507190,4.00
02/01/2017,2017-02-01,9,43,57,60,64,10,,1,4,3,2,1,0,0,0,1,2,1,0,0.00,4,1000000.00,10,50000.00,421,100.00,1075,100.00,22463,7.00,26125,7.00,185096,4.00,474326,4.00
01/28/2017,2017-01-28,12,20,39,49,69,17,,2,3,3,2,0,2,0,1,1,0,1,0,0.00,3,1000000.00,13,50000.00,392,100.00,1015,100.00,21577,7.00,24719,7.00,168791,4.00,404910,4.00
01/25/2017,2017-01-25,18,28,62,66,68,22,,2,3,0,5,0,1,1,0,0,0,3,0,0.00,1,1000000.00,12,50000.00,298,100.00,722,100.00,15811,7.00,18228,7.00,124334,4.00,317128,4.00
01/21/2017,2017-01-21,23,25,45,52,67,2,,2,3,4,1,0,0,2,0,1,1,1,0,0.00,1,1000000.00,15,50000.00,325,100.00,771,100.00,17452,7.00,21121,7.00,136035,4.00,336219,4.00
01/18/2017,2017-01-18,9,40,41,53,58,12,,1,4,3,2,1,0,0,1,1,2,0,0,0.00,1,1000000.00,8,50000.00,282,100.00,682,100.00,15336,7.00,17650,7.00,125729,4.00,309659,4.00
01/14/2017,2017-01-14,23,55,59,64,69,13,,1,4,4,1,0,0,1,0,0,2,2,0,0.00,0,0.00,10,50000.00,298,100.00,808,100.00,16856,7.00,19658,7.00,139836,4.00,379176,4.00
01/11/2017,2017-01-11,1,3,13,16,43,24,3,4,1,4,1,2,2,0,0,1,0,0,0,0.00,0,0.00,12,50000.00,449,100.00,935,100.00,16735,7.00,26051,7.00,113006,4.00,252412,4.00
01/07/2017,2017-01-07,3,12,24,37,63,10,,3,2,3,2,1,1,1,1,0,0,1,0,0.00,1,1000000.00,12,50000.00,323,100.00,849,100.00,16980,7.00,20248,7.00,123171,4.00,278139,4.00
01/04/2017,2017-01-04,16,17,29,41,42,4,,3,2,3,2,0,2,1,0,2,0,0,0,0.00,0,0.00,7,50000.00,332,100.00,693,100.00,14509,7.00,17333,7.00,106562,4.00,244869,4.00
12/31/2016,2016-12-31,1,3,28,57,67,9,,3,2,4,1,2,0,1,0,0,1,1,0,0.00,0,0.00,8,50000.00,300,100.00,846,100.00,19213,7.00,21161,7.00,143894,4.00,339554,4.00
12/28/2016,2016-12-28,16,23,30,44,58,4,,3,2,1,4,0,1,2,0,1,1,0,0,0.00,0,0.00,12,50000.00,295,100.00,617,100.00,13405,7.00,15523,7.00,99571,4.00,231365,4.00
12/24/2016,2016-12-24,28,38,42,51,52,21,,1,4,1,4,0,0,1,1,1,2,0,0,0.00,1,1000000.00,18,50000.00,272,100.00,707,100.00,15763,7.00,18958,7.00,121782,4.00,305357,4.00
12/21/2016,2016-12-21,25,33,40,54,68,3,40,2,3,2,3,0,0,1,2,0,1,1,0,0.00,0,0.00,6,50000.00,193,100.00,492,100.00,10714,7.00,12046,7.00,86403,4.00,219516,4.00
12/17/2016,2016-12-17,1,8,16,40,48,10,,3,2,1,4,2,1,0,1,1,0,0,1,119000000.00,2,1000000.00,17,50000.00,403,100.00,999,100.00,20957,7.00,25260,7.00,152804,4.00,343159,4.00
12/14/2016,2016-12-14,18,26,37,39,66,15,66,2,3,2,3,0,1,1,2,0,0,1,0,0.00,0,0.00,8,50000.00,339,100.00,769,100.00,16164,7.00,18791,7.00,125291,4.00,307571,4.00
12/10/2016,2016-12-10,12,21,32,44,66,15,,3,2,1,4,0,1,1,1,1,0,1,0,0.00,1,1000000.00,8,50000.00,276,100.00,720,100.00,15880,7.00,19294,7.00,120399,4.00,286123,4.00
12/07/2016,2016-12-07,41,48,49,53,64,20,,0,5,3,2,0,0,0,0,3,1,1,0,0.00,0,0.00,7,50000.00,212,100.00,586,100.00,11829,7.00,13989,7.00,93002,4.00,246188,4.00
12/03/2016,2016-12-03,8,10,26,27,33,22,,5,0,2,3,2,0,2,1,0,0,0,0,0.00,3,1000000.00,13,50000.00,426,100.00,820,100.00,16288,7.00,25213,7.00,112428,4.00,250332,4.00
11/30/2016,2016-11-30,3,14,18,25,45,7,,4,1,3,2,1,2,1,0,1,0,0,0,0.00,1,1000000.00,17,50000.00,351,100.00,1021,100.00,18290,7.00,20210,7.00,123221,4.00,261550,4.00
11/26/2016,2016-11-26,17,19,21,37,44,16,,3,2,4,1,0,2,1,1,1,0,0,1,403000000.00,3,1000000.00,41,50000.00,1218,100.00,2838,100.00,57767,7.00,76471,7.00,432016,4.00,1012431,4.00
11/23/2016,2016-11-23,7,32,41,47,61,3,61,2,3,4,1,1,0,0,1,2,0,1,0,0.00,3,1000000.00,33,50000.00,817,100.00,2133,100.00,44303,7.00,52006,7.00,351266,4.00,842208,4.00
11/19/2016,2016-11-19,16,24,28,43,61,21,"28,61",3,2,2,3,0,1,2,0,1,0,1,0,0.00,1,1000000.00,20,50000.00,653,100.00,1682,100.00,34764,7.00,42906,7.00,267442,4.00,649648,4.00
11/16/2016,2016-11-16,28,41,61,63,65,7,,1,4,4,1,0,0,1,0,1,0,3,0,0.00,0,0.00,14,50000.00,491,100.00,1285,100.00,27692,7.00,31570,7.00,231251,4.00,627047,4.00
11/12/2016,2016-11-12,8,17,20,27,52,24,,4,1,2,3,1,2,1,0,0,1,0,0,0.00,3,1000000.00,25,50000.00,662,100.00,1495,100.00,28698,7.00,39866,7.00,206399,4.00,474327,4.00
11/09/2016,2016-11-09,1,25,28,31,54,2,31,4,1,3,2,1,0,2,1,0,1,0,0,0.00,0,0.00,19,50000.00,511,100.00,1237,100.00,24399,7.00,31904,7.00,183904,4.00,432586,4.00
11/05/2016,2016-11-05,21,31,50,51,69,8,,2,3,4,1,0,0,1,1,1,1,1,0,0.00,0,0.00,19,50000.00,389,100.00,921,100.00,20833,7.00,24426,7.00,165422,4.00,414327,4.00
11/02/2016,2016-11-02,13,18,37,54,61,5,,2,3,3,2,0,2,0,1,0,1,1,0,0.00,1,1000000.00,23,50000.00,374,100.00,926,100.00,20773,7.00,23707,7.00,164929,4.00,405796,4.00
10/29/2016,2016-10-29,19,20,21,42,48,23,48,3,2,2,3,0,2,1,0,2,0,0,0,0.00,2,1000000.00,19,50000.00,486,100.00,975,100.00,20010,7.00,24870,7.00,152556,4.00,357138,4.00
10/26/2016,2016-10-26,2,3,16,48,56,24,56,3,2,1,4,2,1,0,0,1,1,0,0,0.00,1,1000000.00,11,50000.00,319,100.00,851,100.00,18563,7.00,22508,7.00,135577,4.00,310571,4.00
10/22/2016,2016-10-22,1,28,33,55,56,22,,3,2,3,2,1,0,1,1,0,2,0,0,0.00,1,1000000.00,13,50000.00,330,100.00,815,100.00,17988,7.00,21712,7.00,138793,4.00,333395,4.00
10/19/2016,2016-10-19,10,16,38,43,63,23,,2,3,2,3,1,1,0,1,1,0,1,0,0.00,1,1000000.00,14,50000.00,301,100.00,753,100.00,16084,7.00,19183,7.00,125113,4.00,297067,4.00
10/15/2016,2016-10-15,23,49,57,64,67,20,,1,4,4,1,0,0,1,0,1,1,2,0,0.00,0,0.00,13,50000.00,305,100.00,742,100.00,15412,7.00,19120,7.00,121981,4.00,318215,4.00
10/12/2016,2016-10-12,16,30,34,37,44,16,,3,2,1,4,0,1,1,2,1,0,0,0,0.00,0,0.00,15,50000.00,303,100.00,755,100.00,14385,7.00,18593,7.00,112029,4.00,264944,4.00
10/08/2016,2016-10-08,3,54,61,64,68,9,,1,4,2,3,1,0,0,0,0,1,3,0,0.00,0,0.00,10,50000.00,222,100.00,612,100.00,13664,7.00,15580,7.00,115052,4.00,302102,4.00
10/05/2016,2016-10-05,8,18,27,29,60,15,,4,1,2,3,1,1,2,0,0,1,0,0,0.00,1,1000000.00,8,50000.00,309,100.00,728,100.00,14855,7.00,19677,7.00,106707,4.00,243919,4.00
10/01/2016,2016-10-01,2,12,50,61,64,1,,2,3,1,4,1,1,0,0,1,0,2,0,0.00,1,1000000.00,6,50000.00,251,100.00,584,100.00,13723,7.00,15687,7.00,108128,4.00,260728,4.00
09/28/2016,2016-09-28,30,38,52,53,62,1,,1,4,1,4,0,0,1,1,0,2,1,0,0.00,1,1000000.00,7,50000.00,185,100.00,463,100.00,9691,7.00,11747,7.00,76758,4.00,199682,4.00
09/24/2016,2016-09-24,7,15,20,29,41,22,,4,1,4,1,1,2,1,0,1,0,0,0,0.00,1,1000000.00,12,50000.00,352,100.00,778,100.00,14871,7.00,22017,7.00,105453,4.00,239288,4.00
09/21/2016,2016-09-21,1,28,63,67,69,17,,2,3,4,1,1,0,1,0,0,0,3,0,0.00,1,1000000.00,12,50000.00,191,100.00,490,100.00,11370,7.00,12662,7.00,93090,4.00,241167,4.00
09/17/2016,2016-09-17,9,19,51,55,62,14,,2,3,4,1,1,1,0,0,0,2,1,1,244000000.00,0,0.00,17,50000.00,456,100.00,1202,100.00,25017,7.00,30021,7.00,193351,4.00,462780,4.00
09/14/2016,2016-09-14,10,11,23,28,31,14,,5,0,3,2,1,1,2,1,0,0,0,0,0.00,3,1000000.00,36,50000.00,794,100.00,1612,100.00,26601,7.00,40909,7.00,180985,4.00,406250,4.00
09/10/2016,2016-09-10,3,17,49,55,68,8,55,2,3,4,1,1,1,0,0,1,1,1,0,0.00,2,1000000.00,12,50000.00,418,100.00,1024,100.00,23122,7.00,25917,7.00,183716,4.00,439116,4.00
09/07/2016,2016-09-07,22,23,29,33,55,21,,4,1,4,1,0,0,3,1,0,1,0,0,0.00,2,1000000.00,4,50000.00,365,100.00,905,100.00,18700,7.00,24992,7.00,143048,4.00,343542,4.00
09/03/2016,2016-09-03,7,39,50,59,67,25,,1,4,4,1,1,0,0,1,1,1,1,0,0.00,0,0.00,13,50000.00,374,100.00,925,100.00,19579,7.00,23073,7.00,158669,4.00,387352,4.00
08/31/2016,2016-08-31,5,10,24,56,61,12,,3,2,2,3,2,0,1,0,0,1,1,0,0.00,0,0.00,10,50000.00,283,100.00,843,100.00,18135,7.00,19912,7.00,131975,4.00,303657,4.00
08/27/2016,2016-08-27,4,32,48,49,63,20,,2,3,2,3,1,0,0,1,2,0,1,0,0.00,0,0.00,10,50000.00,300,100.00,802,100.00,17645,7.00,21466,7.00,140817,4.00,344623,4.00
08/24/2016,2016-08-24,9,11,25,64,65,16,,3,2,4,1,1,1,1,0,0,0,2,0,0.00,2,1000000.00,10,50000.00,325,100.00,806,100.00,16875,7.00,21447,7.00,128725,4.00,306348,4.00
08/20/2016,2016-08-20,3,6,21,60,68,24,,3,2,2,3,2,0,1,0,0,1,1,0,0.00,1,1000000.00,15,50000.00,287,100.00,776,100.00,16169,7.00,19388,7.00,120659,4.00,282352,4.00
08/17/2016,2016-08-17,33,44,49,50,52,8,44,1,4,2,3,0,0,0,1,3,1,0,0,0.00,0,0.00,2,50000.00,258,100.00,674,100.00,14883,7.00,17362,7.00,117717,4.00,309666,4.00
08/13/2016,2016-08-13,38,44,60,64,69,6,64,0,5,1,4,0,0,0,1,1,1,2,0,0.00,1,1000000.00,9,50000.00,281,100.00,685,100.00,14935,7.00,17220,7.00,117332,4.00,329418,4.00
08/10/2016,2016-08-10,23,56,61,64,67,12,,1,4,3,2,0,0,1,0,0,1,3,0,0.00,2,1000000.00,9,50000.00,222,100.00,600,100.00,13268,7.00,14786,7.00,107224,4.00,297919,4.00
08/06/2016,2016-08-06,20,33,36,47,52,12,,2,3,2,3,0,1,0,2,1,1,0,0,0.00,2,1000000.00,6,50000.00,287,100.00,775,100.00,16147,7.00,18796,7.00,127139,4.00,312941,4.00
08/03/2016,2016-08-03,9,11,27,66,67,2,11,3,2,4,1,1,1,1,0,0,0,2,0,0.00,1,1000000.00,13,50000.00,259,100.00,758,100.00,15756,7.00,19445,7.00,114998,4.00,265132,4.00
07/30/2016,2016-07-30,11,17,21,23,32,5,,5,0,4,1,0,2,2,1,0,0,0,1,478000000.00,14,1000000.00,121,50000.00,2390,100.00,5746,100.00,99451,7.00,127682,7.00,683864,4.00,1548273,4.00
07/27/2016,2016-07-27,10,47,50,65,68,24,,1,4,2,3,1,0,0,0,2,0,2,0,0.00,3,1000000.00,47,50000.00,1113,100.00,2670,100.00,55883,7.00,68951,7.00,442371,4.00,1091212,4.00
07/23/2016,2016-07-23,5,7,23,35,39,11,35,3,2,5,0,2,0,1,2,0,0,0,0,0.00,0,0.00,38,50000.00,950,100.00,2686,100.00,48632,7.00,58026,7.00,337752,4.00,751822,4.00
07/20/2016,2016-07-20,6,25,35,58,66,5,,2,3,2,3,1,0,1,1,0,1,1,0,0.00,2,1000000.00,17,50000.00,619,100.00,1530,100.00,35030,7.00,39079,7.00,275357,4.00,675425,4.00
07/16/2016,2016-07-16,11,17,40,50,62,26,,2,3,2,3,0,2,0,1,1,0,1,0,0.00,3,1000000.00,17,50000.00,627,100.00,1565,100.00,34030,7.00,40020,7.00,265361,4.00,628151,4.00
07/13/2016,2016-07-13,3,15,29,54,57,10,,3,2,4,1,1,1,1,0,0,2,0,0,0.00,2,1000000.00,29,50000.00,610,100.00,1592,100.00,32222,7.00,37003,7.00,244675,4.00,580480,4.00
07/09/2016,2016-07-09,10,28,32,61,64,12,,3,2,1,4,1,0,1,1,0,0,2,0,0.00,3,1000000.00,22,50000.00,536,100.00,1527,100.00,32727,7.00,37491,7.00,260007,4.00,633145,4.00
07/06/2016,2016-07-06,2,24,31,57,66,18,,3,2,2,3,1,0,1,1,0,1,1,0,0.00,3,1000000.00,14,50000.00,518,100.00,1340,100.00,28808,7.00,34162,7.00,226827,4.00,548312,4.00
07/02/2016,2016-07-02,10,34,39,59,63,4,,2,3,3,2,1,0,0,2,0,1,1,0,0.00,1,1000000.00,21,50000.00,527,100.00,1276,100.00,28115,7.00,32614,7.00,225506,4.00,558533,4.00
06/29/2016,2016-06-29,23,29,37,60,64,6,,2,3,3,2,0,0,2,1,0,1,1,0,0.00,2,1000000.00,13,50000.00,379,100.00,945,100.00,21744,7.00,24802,7.00,174230,4.00,434896,4.00
06/25/2016,2016-06-25,3,27,36,56,69,25,,2,3,3,2,1,0,1,1,0,1,1,0,0.00,4,1000000.00,15,50000.00,388,100.00,1011,100.00,21262,7.00,25473,7.00,168730,4.00,408672,4.00
06/22/2016,2016-06-22,14,40,42,43,52,17,,1,4,1,4,0,1,0,1,2,1,0,0,0.00,0,0.00,12,50000.00,323,100.00,902,100.00,17894,7.00,21049,7.00,139435,4.00,345640,4.00
06/18/2016,2016-06-18,2,23,41,53,63,11,,2,3,4,1,1,0,1,0,1,1,1,0,0.00,2,1000000.00,15,50000.00,358,100.00,879,100.00,19587,7.00,21388,7.00,154480,4.00,375447,4.00
06/15/2016,2016-06-15,4,22,24,31,33,10,,5,0,2,3,1,0,2,2,0,0,0,0,0.00,1,1000000.00,22,50000.00,387,100.00,1111,100.00,20034,7.00,24523,7.00,143246,4.00,317788,4.00
06/11/2016,2016-06-11,20,27,36,41,58,7,,2,3,2,3,0,1,1,1,1,1,0,0,0.00,2,1000000.00,10,50000.00,298,100.00,883,100.00,19110,7.00,19910,7.00,154324,4.00,378165,4.00
06/08/2016,2016-06-08,12,25,37,60,69,20,,2,3,3,2,0,1,1,1,0,1,1,0,0.00,0,0.00,12,50000.00,286,100.00,683,100.00,14517,7.00,18093,7.00,115811,4.00,283554,4.00
06/04/2016,2016-06-04,16,20,22,43,64,17,,3,2,1,4,0,2,1,0,1,0,1,0,0.00,0,0.00,12,50000.00,314,100.00,750,100.00,16922,7.00,20259,7.00,133443,4.00,326997,4.00
06/01/2016,2016-06-01,23,30,33,40,69,12,33,3,2,3,2,0,0,2,2,0,0,1,0,0.00,2,1000000.00,17,50000.00,251,100.00,697,100.00,15287,7.00,17266,7.00,117510,4.00,284176,4.00
05/28/2016,2016-05-28,6,33,34,58,59,12,59,3,2,2,3,1,0,0,2,0,2,0,0,0.00,1,1000000.00,11,50000.00,257,100.00,671,100.00,14890,7.00,16652,7.00,119898,4.00,294532,4.00
05/25/2016,2016-05-25,11,24,41,59,64,15,,2,3,3,2,0,1,1,0,1,1,1,0,0.00,0,0.00,10,50000.00,236,100.00,586,100.00,12727,7.00,14691,7.00,102528,4.00,249580,4.00
